id,license,address,city,county,state,structure,structure_type,latitude,longitude
21808,AT&T,87 Radio Hill - 95 (48240),Desert Center,RIVERSIDE,CA,54.9,LTOWER,33.75011111,-114.5221667
21809,AT&T,19570 TENAJA RD (48243),MURRIETA,RIVERSIDE,CA,13.7,MTOWER,33.52038889,-117.3033611
34362,Verizon,"Pine Hill, End of Pine Hill Road   (Pine Hill 1,T3 #8647--CAN)",Rescue,EL DORADO,CA,58.8,TOWER,38.71952778,-120.9903889
34363,Verizon,14751 WHITE ROCK ROAD,FOLSOM,SACRAMENTO,CA,50.3,TOWER,38.64266667,-121.0918889
34364,Verizon,6740 HWY 50 #8 TWIN MOUNTAIN ROAD,POLLOCK PINES,EL DORADO,CA,42.4,TOWER,38.76355556,-120.5538333
34365,Verizon,"ECHO SUMMIT, 2.0 MILES SE OF",PHILLIPS,EL DORADO,CA,27.4,TOWER,38.80230556,-120.0458889
5475,Verizon,1000 Box Canyon Road,Simi Valley,VENTURA,CA,4.9,TOWER,34.25666667,-118.6434167
5474,Verizon,(Frazier Mtn site) top of Forest Service Road 8N04,Ojai,VENTURA,CA,42.7,TOWER,34.77286111,-118.9748611
5473,Verizon,12550 Creek Rd @ Skunk Ranch Rd.,OJAI,VENTURA,CA,19.1,TOWER,34.41527778,-119.2288889
5471,Verizon,Happy Camp Rd,Filmore,VENTURA,CA,22.9,TOWER,34.35694444,-118.8761944
5470,Verizon,1000 S. VENTU PARK ROAD,NEWBURY PARK,VENTURA,CA,13.8,TOWER,34.16527778,-118.9084167
28974,Verizon,(Deetz site) 1929 Wind Ridge Ln,Mt Shasta,SISKIYOU,CA,30.5,LTOWER,41.37436111,-122.3964444
22355,Verizon,14147 LAKERIDGE COURT,MAGALIA,BUTTE,CA,46.6,TOWER,39.81961111,-121.5905278
22356,Verizon,550 Chandon Ave,Gridley,BUTTE,CA,50.3,TOWER,39.31266667,-121.6621667
22844,Verizon,40480 SOBOBA ROAD,SAN JACINTO,RIVERSIDE,CA,15.5,TOWER,33.82722222,-116.9541667
22845,Verizon,1953 LATIGO CANYON ROAD,MALIBU,LOS ANGELES,CA,16.8,TOWER,34.085,-118.7825833
22683,Verizon,"Adjacent to city water tank, 20 Muleteam Road",Boron,KERN,CA,36.6,TOWER,35.00194444,-117.7008333
22841,Verizon,35660 VISTA VIEW TERRACE,PALMDALE,LOS ANGELES,CA,42.7,TOWER,34.52972222,-118.1450833
22842,Verizon,17232 ORO GRANDE PEAK ROAD,VICTORVILLE,SAN BERNARDINO,CA,27.4,TOWER,34.61030556,-117.2881389
22843,Verizon,"11005 SANTA CLARA DIVIDE RD., 8 MI N OF",LOS ANGELES,LOS ANGELES,CA,30.5,TOWER,34.38638889,-118.3297778
22911,Verizon,"Cadiz site SECTION 35, TOWNSHIP 5N, RANGE 14E",CADIZ,SAN BERNARDINO,CA,68.3,TOWER,34.48444444,-115.4819444
22913,Verizon,Fenner Valley Site 91919 Brown Buttes Rd,Twenty-nine Palms,SAN BERNARDINO,CA,60.6,TOWER,34.71944444,-115.655
22914,Verizon,Old Dads Mountain 26420 E. Siberia Rd,Amboy,SAN BERNARDINO,CA,59.7,TOWER,34.73111111,-115.8672222
24802,Verizon,5508 Sorrento Road,Sacramento,SACRAMENTO,CA,20.7,TOWER,38.66752778,-121.4823333
24798,Verizon,Zamora Site 8699 County Rd 90A,Zamora,YOLO,CA,54.2,TOWER,38.81322222,-121.9349444
24796,Verizon,950 Brannan Island Road,Iselton,SACRAMENTO,CA,30.5,TOWER,38.12738889,-121.5824444
8982,Verizon,"Off of Forest Service Road 5N12A, Bldg. #14     (Santa Ynez Peak #8020)",Goleta,SANTA BARBARA,CA,39.9,TOWER,34.52669444,-119.9792222
8979,Verizon,MCPHERSON PEAK,NEW CUYAMA,SANTA BARBARA,CA,23,TOWER,34.88833333,-119.8130556
8971,Verizon,355 REFUGIO ROAD,GOLETA,SANTA BARBARA,CA,12,TOWER,34.46888889,-120.0838889
1821,Verizon,(Bridgeport) Hwy 395,Bridgeport,MONO,CA,25.9,LTOWER,38.27763889,-119.2999722
24018,AT&T,Tassajera Peak (114170),Santa Margarita,SAN LUIS OBISPO,CA,34.1,LTOWER,35.3945,-120.7080556
24019,AT&T,1945 ADELAIDA ROAD (114172),PASO ROBLES,SAN LUIS OBISPO,CA,20.1,LTOWER,35.64594444,-120.7379722
24020,AT&T,10500 Black Mountain Road (114183),SANTA MARGARITA,SAN LUIS OBISPO,CA,21.6,LTOWER,35.39255556,-120.3524722
24021,AT&T,1261 LONGVIEW AVENUE (114196),PISMO BEACH,SAN LUIS OBISPO,CA,62.5,GTOWER,35.15663889,-120.6371944
24022,AT&T,HIGHWAY 166 EAST (116556),California Valley,SAN LUIS OBISPO,CA,23.8,MTOWER,35.09886111,-119.8668611
24023,AT&T,HIGHWAY 46 AND BROWN MATERIAL ROAD (9519),LOST HILLS,KERN,CA,86.6,LTOWER,35.58738889,-119.7956111
24024,AT&T,20950 EAST HIGHWAY 46 (43728),SHANDON,SAN LUIS OBISPO,CA,16.8,MTOWER,35.72736111,-120.2263056
24026,AT&T,1952 NORTH ROEMER PLACE (12575),Santa Maria,SANTA BARBARA,CA,23.8,MTOWER,34.97716667,-120.4320833
24027,AT&T,MCPHERSON PEAK (12573),SANTA MARIA,SANTA BARBARA,CA,22,LTOWER,34.88838889,-119.8132222
24028,AT&T,WILLIAMS HILL OFF HIGHWAY 101 (13176),LOCKWOOD,MONTEREY,CA,25.6,LTOWER,35.95130556,-121.0015
24029,AT&T,Tassajera Peak (114170),Santa Margarita,SAN LUIS OBISPO,CA,34.1,LTOWER,35.3945,-120.7080556
24031,AT&T,10500 Black Mountain Road (114183),SANTA MARGARITA,SAN LUIS OBISPO,CA,21.6,LTOWER,35.39255556,-120.3524722
24032,AT&T,1261 LONGVIEW AVENUE (114196),PISMO BEACH,SAN LUIS OBISPO,CA,62.5,GTOWER,35.15663889,-120.6371944
24033,AT&T,HIGHWAY 166 EAST (116556),California Valley,SAN LUIS OBISPO,CA,23.8,MTOWER,35.09886111,-119.8668611
24034,AT&T,HIGHWAY 46 AND BROWN MATERIAL ROAD (9519),LOST HILLS,KERN,CA,86.6,LTOWER,35.58738889,-119.7956111
24035,AT&T,20950 EAST HIGHWAY 46 (43728),SHANDON,SAN LUIS OBISPO,CA,16.8,MTOWER,35.72736111,-120.2263056
24037,AT&T,1952 NORTH ROEMER PLACE (12575),Santa Maria,SANTA BARBARA,CA,23.8,MTOWER,34.97716667,-120.4320833
24038,AT&T,MCPHERSON PEAK (12573),SANTA MARIA,SANTA BARBARA,CA,22,LTOWER,34.88838889,-119.8132222
24039,AT&T,WILLIAMS HILL OFF HIGHWAY 101 (13176),LOCKWOOD,MONTEREY,CA,25.6,LTOWER,35.95130556,-121.0015
38789,Verizon,35871 Mountain Circle Drive,Julian,SAN DIEGO,CA,18.3,TOWER,33.00727778,-116.5853056
38788,Verizon,1676 TIERRA DEL SOL 2.5 MILES SE OF LIVE OAK SPRINGS,Whitestar,SAN DIEGO,CA,30.5,TOWER,32.64672222,-116.3178056
38787,Verizon,12197 California State Highway 94,Jamul,SAN DIEGO,CA,30.5,TOWER,32.69783333,-116.9341944
38786,Verizon,MONUMENT PEAK ROAD,MT LAGUNA,SAN DIEGO,CA,18.3,TOWER,32.87722222,-116.4152778
38785,Verizon,"BORREGO FIRE DEPARTMENT, 2322 STIRRUP ROAD",BORREGO SPRINGS,SAN DIEGO,CA,34.1,TOWER,33.26141667,-116.3722222
38784,Verizon,21943 CRESTLINE ROAD,PALOMAR MOUNTAIN,SAN DIEGO,CA,29,TOWER,33.30697222,-116.8555833
38782,Verizon,Chuladera Site 825 Chervil Court,CHULA VISTA,SAN DIEGO,CA,15.2,TOWER,32.62636111,-117.0235556
38779,Verizon,3492-1/2 MISSION ROAD,FALLBROOK,SAN DIEGO,CA,20.4,TOWER,33.40002778,-117.1908611
12586,Verizon,(Brushy Creek Ant 1 & 3) 14031 Vasco Road,Byron,CONTRA COSTA,CA,6.2,TOWER,37.83191667,-121.6531944
12587,Verizon,(Brushy Creek Ant 2)14031 Vasco Road,Byron,CONTRA COSTA,CA,6.2,TOWER,37.83166667,-121.6523611
1814,Verizon,Mazourka Canyon Rd & Los Angeles Viaduct  (CA10426-A),INDEPENDENCE,INYO,CA,94.5,TOWER,36.79861111,-118.1596111
1813,Verizon,1303 LONE PINE NARROW GAUGE RD,Lone Pine,INYO,CA,30.5,TOWER,36.616,-118.0422778
1812,Verizon,Conway Summit 10 MILES NW OF LEE VINING,LEE VINING,MONO,CA,20.8,TOWER,38.08775,-119.1769722
1811,Verizon,(Crestview site) 5 MI ESE,June Lake,MONO,CA,21.3,TOWER,37.7655,-118.9818611
6800,AT&T,Clark Tunnel Road  (116687),Penryn,PLACER,CA,90.5,GTOWER,38.87416667,-121.1744444
6798,AT&T,14751 WHITE ROCK ROAD  (170048),FOLSOM,SACRAMENTO,CA,31.4,MTOWER,38.64277778,-121.0914722
6797,AT&T,150 CAMELLIA WAY (15462),Galt,SACRAMENTO,CA,28,MTOWER,38.25702778,-121.2965556
6796,AT&T,14150 CLAY EAST RD (9878),HERALD,SACRAMENTO,CA,46.9,LTOWER,38.32861111,-121.1319444
6795,AT&T,17615 GRAND ISLAND ROAD (9854),ISLETON,SACRAMENTO,CA,31.4,MTOWER,38.16513889,-121.6066667
6793,AT&T,7489 PITT SCHOOL RD  (13011),DIXON,SOLANO,CA,55.5,LTOWER,38.42572222,-121.84225
6792,AT&T,6307 STONEHOUSE ROAD  (48496),Sloughhouse,SACRAMENTO,CA,32,MTOWER,38.51244444,-121.1015
6791,AT&T,17124 EAST SHERMAN ISLAND LEVEE ROAD (47612),RIO VISA,SACRAMENTO,CA,31.4,MTOWER,38.10319444,-121.7006389
6790,AT&T,40225 AIRPORT ROAD  (40730),EMIGRANT GAP,PLACER,CA,32,LTOWER,39.27627778,-120.7087778
6788,AT&T,4691 S. Brewer Road  (9788),Pleasant Grove,PLACER,CA,77.1,LTOWER,38.79941667,-121.4496667
6787,AT&T,21065 COUNTY ROAD 12 (9772),ZAMORA,YOLO,CA,50,LTOWER,38.81325,-121.9351111
6786,AT&T,678 GARRETT ROAD (9996),GOLD RUN,PLACER,CA,41.2,LTOWER,39.16725,-120.8644167
6785,AT&T,BIG HILL STATION ROAD  (9900),El Dorado,EL DORADO,CA,38.4,LTOWER,38.84222222,-120.4068056
6784,AT&T,7995 Highlands View Drive  (83082),Truckee,PLACER,CA,27.4,MTOWER,39.27194444,-120.1137778
6783,AT&T,50 Trimont Lane  (83077),Truckee,PLACER,CA,39.6,MTOWER,39.28458333,-120.1065278
6782,AT&T,685 Coyote Hill Road  (134601),Colfax,PLACER,CA,41.2,MTOWER,39.03297222,-120.99425
6781,AT&T,15731 JACKSON ROAD/STATE HIGHWAY 16  (9701),SLOUGHHOUSE,SACRAMENTO,CA,49.4,LTOWER,38.49438889,-121.058
6780,AT&T,CAPAT RD 165 TO RD 85 (9677),Dunningan,YOLO,CA,21.6,MTOWER,38.78883333,-122.1218333
6779,AT&T,824 N EAST ST  (9668),WOODLAND,YOLO,CA,87.5,LTOWER,38.70286111,-121.765
6778,AT&T,144 Ferguson Road  (9670),AUBURN,PLACER,CA,46.9,LTOWER,38.92180556,-121.0543889
6777,AT&T,7101 WILSON AVENUE (24136),TAHOMA,EL DORADO,CA,38.1,MTOWER,39.06511111,-120.1273333
6776,AT&T,Martis Peak Road & Highway 267 (50521),Truckee,PLACER,CA,26.2,MTOWER,39.26861111,-120.07675
6775,AT&T,10698 WEST BARBER ROAD (9743),Galt,SAN JOAQUIN,CA,43,LTOWER,38.24502778,-121.4555556
6774,AT&T,Clark Tunnel Road  (116687),Penryn,PLACER,CA,90.5,GTOWER,38.87416667,-121.1744444
6772,AT&T,14751 WHITE ROCK ROAD  (170048),FOLSOM,SACRAMENTO,CA,31.4,MTOWER,38.64277778,-121.0914722
6771,AT&T,150 CAMELLIA WAY (15462),Galt,SACRAMENTO,CA,28,MTOWER,38.25702778,-121.2965556
6770,AT&T,14150 CLAY EAST RD (9878),HERALD,SACRAMENTO,CA,46.9,LTOWER,38.32861111,-121.1319444
6769,AT&T,17615 GRAND ISLAND ROAD (9854),ISLETON,SACRAMENTO,CA,31.4,MTOWER,38.16513889,-121.6066667
6768,AT&T,16195 78A Road (13025),Esparto,YOLO,CA,41.2,LTOWER,38.6635,-122.1899167
6767,AT&T,7489 PITT SCHOOL RD  (13011),DIXON,SOLANO,CA,55.5,LTOWER,38.42572222,-121.84225
6766,AT&T,6307 STONEHOUSE ROAD  (48496),Sloughhouse,SACRAMENTO,CA,32,MTOWER,38.51244444,-121.1015
6765,AT&T,17124 EAST SHERMAN ISLAND LEVEE ROAD (47612),RIO VISA,SACRAMENTO,CA,31.4,MTOWER,38.10319444,-121.7006389
6764,AT&T,40225 AIRPORT ROAD  (40730),EMIGRANT GAP,PLACER,CA,32,LTOWER,39.27627778,-120.7087778
6762,AT&T,4691 S. Brewer Road  (9788),Pleasant Grove,PLACER,CA,77.1,LTOWER,38.79941667,-121.4496667
6761,AT&T,21065 COUNTY ROAD 12 (9772),ZAMORA,YOLO,CA,50,LTOWER,38.81325,-121.9351111
6760,AT&T,678 GARRETT ROAD (9996),GOLD RUN,PLACER,CA,41.2,LTOWER,39.16725,-120.8644167
6759,AT&T,BIG HILL STATION ROAD  (9900),El Dorado,EL DORADO,CA,38.4,LTOWER,38.84222222,-120.4068056
2359,Verizon,HWYS 5 & 41 28435 MILHAM AVENUE,Kettleman City,KINGS,CA,91.7,TOWER,35.995,-119.9691667
2360,Verizon,(Lemoore site) 14147 18TH AVE,LEMOORE,KINGS,CA,60,TOWER,36.26666667,-119.7727778
6758,AT&T,7995 Highlands View Drive  (83082),Truckee,PLACER,CA,27.4,MTOWER,39.27194444,-120.1137778
6757,AT&T,50 Trimont Lane  (83077),Truckee,PLACER,CA,39.6,MTOWER,39.28458333,-120.1065278
6756,AT&T,685 Coyote Hill Road  (134601),Colfax,PLACER,CA,41.2,MTOWER,39.03297222,-120.99425
6755,AT&T,15731 JACKSON ROAD/STATE HIGHWAY 16  (9701),SLOUGHHOUSE,SACRAMENTO,CA,49.4,LTOWER,38.49438889,-121.058
6754,AT&T,CAPAT RD 165 TO RD 85 (9677),Dunningan,YOLO,CA,21.6,MTOWER,38.78883333,-122.1218333
6753,AT&T,824 N EAST ST  (9668),WOODLAND,YOLO,CA,87.5,LTOWER,38.70286111,-121.765
2364,Verizon,HWY 43 .25 MI S OF DOVER AVE,LATON,KINGS,CA,53,TOWER,36.40827778,-119.6390833
2366,Verizon,450 GREENFIELD AVE,HANFORD,KINGS,CA,29.2,TOWER,36.32972222,-119.6602778
2367,Verizon,4495 Grangeville Blvd,Hanford,KINGS,CA,46.3,TOWER,36.33938889,-119.5470833
6752,AT&T,144 Ferguson Road  (9670),AUBURN,PLACER,CA,46.9,LTOWER,38.92180556,-121.0543889
6751,AT&T,7101 WILSON AVENUE (24136),TAHOMA,EL DORADO,CA,38.1,MTOWER,39.06511111,-120.1273333
6750,AT&T,Martis Peak Road & Highway 267 (50521),Truckee,PLACER,CA,26.2,MTOWER,39.26861111,-120.07675
6749,AT&T,10698 WEST BARBER ROAD (9743),Galt,SAN JOAQUIN,CA,43,LTOWER,38.24502778,-121.4555556
6794,AT&T,16195 78A Road (13025),Esparto,YOLO,CA,41.2,LTOWER,38.6635,-122.1899167
6724,AT&T,5310 W. SPRUCE AVE  (14605),Fresno,FRESNO,CA,21.6,MTOWER,36.83780556,-119.8886111
6723,AT&T,204 N Del Norte Ave (150120),Kerman,FRESNO,CA,30.5,LTOWER,36.73863889,-120.0669722
6719,AT&T,HIGHWAY 269 AND SKYLINE ROAD (9662),Avenal,KINGS,CA,37.5,LTOWER,36.02944444,-120.1046389
6713,AT&T,45787 PANOCHE ROAD,MENDOTA,FRESNO,CA,90.2,TOWER,36.63794444,-120.6195556
6705,AT&T,40811 South Lassen Avenue,Huron,FRESNO,CA,90.8,TOWER,36.14227778,-120.10175
6704,AT&T,3449 SOUTH STATE AVENUE,Kerman,FRESNO,CA,88.1,TOWER,36.68386111,-120.1634444
6703,AT&T,5310 W. SPRUCE AVE  (14605),Fresno,FRESNO,CA,21.6,MTOWER,36.83780556,-119.8886111
6702,AT&T,204 N Del Norte Ave (150120),Kerman,FRESNO,CA,30.5,LTOWER,36.73863889,-120.0669722
6698,AT&T,HIGHWAY 269 AND SKYLINE ROAD (9662),Avenal,KINGS,CA,37.5,LTOWER,36.02944444,-120.1046389
6692,AT&T,45787 PANOCHE ROAD,MENDOTA,FRESNO,CA,90.2,TOWER,36.63794444,-120.6195556
27009,AT&T,ROAD 16 AND AVENUE 128,CORCORAN,TULARE,CA,67.4,LTOWER,36.02527778,-119.5358889
26988,AT&T,5885 Road 148,EARLIMART,TULARE,CA,66.1,LTOWER,35.8975,-119.2423889
26989,AT&T,TOP HATCHETT PEAK  (9656),SPRINGVILLE,TULARE,CA,20.4,LTOWER,36.15052778,-118.8301389
26990,AT&T,42150 MYNATT (9657),THREE RIVERS,TULARE,CA,25,LTOWER,36.43583333,-118.8846389
26991,AT&T,30012 ROAD 44,GOSHEN,TULARE,CA,63.1,LTOWER,36.33486111,-119.4752222
26992,AT&T,SW INTERSECTION OF HWY 65 NEAR 155,DELANO,KERN,CA,41.8,LTOWER,35.75302778,-119.0587778
26993,AT&T,3481 Cooke Peak Road  (9559),LAKE ISABELLA,KERN,CA,36.5,LTOWER,35.6225,-118.4386111
26994,AT&T,5024 AVENUE 54,Alpaugh,TULARE,CA,37.2,MTOWER,35.88802778,-119.4603333
26995,AT&T,30769 BEAR MOUNTAIN ROAD,SQUAW VALLEY,FRESNO,CA,53.6,LTOWER,36.74630556,-119.2800278
26997,AT&T,ROAD 16 AND AVENUE 128,CORCORAN,TULARE,CA,67.4,LTOWER,36.02527778,-119.5358889
26998,AT&T,6675 AVENUE 412,DINUBA,TULARE,CA,59.7,LTOWER,36.53755556,-119.4282222
26999,AT&T,3125 AVENUE 376,KINGSBURG,TULARE,CA,52.7,LTOWER,36.47211111,-119.5016389
27000,AT&T,5885 Road 148,EARLIMART,TULARE,CA,66.1,LTOWER,35.8975,-119.2423889
27001,AT&T,TOP HATCHETT PEAK  (9656),SPRINGVILLE,TULARE,CA,20.4,LTOWER,36.15052778,-118.8301389
27002,AT&T,42150 MYNATT (9657),THREE RIVERS,TULARE,CA,25,LTOWER,36.43583333,-118.8846389
27003,AT&T,30012 ROAD 44,GOSHEN,TULARE,CA,63.1,LTOWER,36.33486111,-119.4752222
6684,AT&T,40811 South Lassen Avenue,Huron,FRESNO,CA,90.8,TOWER,36.14227778,-120.10175
6683,AT&T,3449 SOUTH STATE AVENUE,Kerman,FRESNO,CA,88.1,TOWER,36.68386111,-120.1634444
27004,AT&T,SW INTERSECTION OF HWY 65 NEAR 155,DELANO,KERN,CA,41.8,LTOWER,35.75302778,-119.0587778
27005,AT&T,3481 Cooke Peak Road  (9559),LAKE ISABELLA,KERN,CA,36.5,LTOWER,35.6225,-118.4386111
27006,AT&T,5024 AVENUE 54,Alpaugh,TULARE,CA,37.2,MTOWER,35.88802778,-119.4603333
27007,AT&T,30769 BEAR MOUNTAIN ROAD,SQUAW VALLEY,FRESNO,CA,53.6,LTOWER,36.74630556,-119.2800278
27010,AT&T,6675 AVENUE 412,DINUBA,TULARE,CA,59.7,LTOWER,36.53755556,-119.4282222
27011,AT&T,3125 AVENUE 376,KINGSBURG,TULARE,CA,52.7,LTOWER,36.47211111,-119.5016389
41364,AT&T,12979 SOUTH PONDEROSA WAY (47613),GRASS VALLEY,NEVADA,CA,22.6,MTOWER,39.20855556,-121.1085833
41363,AT&T,22591 WILD CANARY ROAD (51223),Grass Valley,NEVADA,CA,17.7,MTOWER,39.05127778,-121.0888889
41362,AT&T,13024 BITNEY SPRINGS ROAD (9915),Grass Valley,NEVADA,CA,31.4,GTOWER,39.24913889,-121.1386111
41361,AT&T,17713 Wolf Mountain Lookout Road (9909),Grass Valley,NEVADA,CA,26.8,MTOWER,39.13436111,-121.0998889
41359,AT&T,DOWNIEVILLE/RUBY BLUFF (97347),Downieville,SIERRA,CA,28.4,LTOWER,39.51147222,-120.8448889
41358,AT&T,I-80 AND RATTLESNAKE ROAD SIGNAL PEAK (9911),SODA SPRINGS,NEVADA,CA,17.7,LTOWER,39.33877778,-120.5358889
41357,AT&T,12979 SOUTH PONDEROSA WAY (47613),GRASS VALLEY,NEVADA,CA,22.6,MTOWER,39.20855556,-121.1085833
41356,AT&T,22591 WILD CANARY ROAD (51223),Grass Valley,NEVADA,CA,17.7,MTOWER,39.05127778,-121.0888889
41355,AT&T,13024 BITNEY SPRINGS ROAD (9915),Grass Valley,NEVADA,CA,31.4,GTOWER,39.24913889,-121.1386111
41354,AT&T,17713 Wolf Mountain Lookout Road (9909),Grass Valley,NEVADA,CA,26.8,MTOWER,39.13436111,-121.0998889
41352,AT&T,DOWNIEVILLE/RUBY BLUFF (97347),Downieville,SIERRA,CA,28.4,LTOWER,39.51147222,-120.8448889
41351,AT&T,I-80 AND RATTLESNAKE ROAD SIGNAL PEAK (9911),SODA SPRINGS,NEVADA,CA,17.7,LTOWER,39.33877778,-120.5358889
22895,Verizon,35603 Main Divide Truck Trail,Lake Elsinore,RIVERSIDE,CA,36.8,TOWER,33.60205556,-117.3441111
22886,Verizon,2600 S. China Lake Blvd.,Ridgecrest,KERN,CA,40.2,TOWER,35.57880556,-117.7084722
22885,Verizon,(Johannesburg) 36753 Randsburg Loop,Johannesburg,KERN,CA,78,LTOWER,35.36272222,-117.6408611
22881,Verizon,30025 Front Street,Temecula,RIVERSIDE,CA,40.5,TOWER,33.46630556,-117.1416111
22880,Verizon,(Long Canyon) 70-875 Dillon Road,Desert Hot Springs,RIVERSIDE,CA,22.9,TOWER,33.92466667,-116.4250278
22878,Verizon,"OLD WOMAN CELL SITE 1.69 MILES SOUTH OF SNFLWR SPRING SPUR, 18.1 MILES E",OLD WOMAN,SAN BERNARDINO,CA,15.9,TOWER,34.51861111,-115.1458333
22877,Verizon,81600 Avenue 58,La Quinta,RIVERSIDE,CA,33.5,TOWER,33.62972222,-116.2394444
22874,Verizon,LOWER MCCOY PEAK,BLYTHE,RIVERSIDE,CA,37.2,TOWER,33.6175,-114.7730556
22872,Verizon,BLACK METAL MT. COMMUN. SITE; 2 MI NW OF,PARKER DAM,SAN BERNARDINO,CA,6.1,TOWER,34.30947222,-114.1655
22871,Verizon,"(IBEX site) STATE HIGHWAY 127, 35 MILES NW OF",BAKER,SAN BERNARDINO,CA,20.7,LTOWER,35.76633333,-116.3286111
22870,Verizon,GOFF'S BUTTE CELL SITE:  3.7 MILES NORTH OF I-40; .5 MILES WEST OF MOUNTAIN SPRI,GOFFS BUTTE,SAN BERNARDINO,CA,30.5,TOWER,34.88075,-115.0683056
22864,Verizon,STATE HIGHWAY 62,RICE,SAN BERNARDINO,CA,60.7,TOWER,34.08,-114.7791667
22858,Verizon,"INTERSTATE 10, 12 MILES EAST OF",INDIO,RIVERSIDE,CA,38.4,TOWER,33.65491667,-115.9863333
22851,Verizon,CHUCKWALLA CELL SITE: 6 MILES SW OF,DESERT CENTER,RIVERSIDE,CA,35.7,TOWER,33.65530556,-115.4535833
22846,Verizon,Gorman Peak Site 37411 GORMAN POST ROAD,GORMAN,LOS ANGELES,CA,31.1,TOWER,34.80275,-118.8148056
22354,Verizon,Chico Iron  Works 1300 Nord Ave.,Chico,BUTTE,CA,47.2,TOWER,39.73433333,-121.8613611
2603,Verizon,HWY 101 @ 1880 OAK KNOLL RD,UKIAH,MENDOCINO,CA,22.5,TOWER,39.11702778,-123.2333889
2607,Verizon,25555 KELLY ROAD,ANNAPOLIS,SONOMA,CA,74.9,TOWER,38.73325,-123.2897222
2614,Verizon,HWY 101 @ 1880 OAK KNOLL RD,UKIAH,MENDOCINO,CA,22.5,TOWER,39.11702778,-123.2333889
22352,Verizon,Nelson Site 2003 Nelson Road,NELSON,BUTTE,CA,59.4,TOWER,39.551,-121.78275
22350,Verizon,5646 LINCOLN BLVD.,OROVILLE,BUTTE,CA,50.9,TOWER,39.47822222,-121.3994167
8148,Verizon,2350 RIVERSIDE DR HWY 129 ON N SIDE OF ROCHE PROPERTY,Watsonville,SANTA CRUZ,CA,13.4,TOWER,36.91280556,-121.6403056
5354,Verizon,Los Padres National Forest,New Cuyama,SANTA BARBARA,CA,22.6,TOWER,34.88830556,-119.8131667
5352,Verizon,TABLE MOUNTAIN IN LOS PADRES NATIONAL FOREST 30 MILES EAST OF,San Ardo,MONTEREY,CA,27.4,TOWER,35.92608333,-120.3746111
5351,Verizon,Approx. 7 miles SE of Highway 101 at Williams Hill in Padres National Forest,San Ardo,MONTEREY,CA,34.8,BTWR,35.95191667,-121.0011111
5350,Verizon,"Plowshare Pk, uphill from Miranda Pines/Sierra Madre Rd.(Plowshare Peak T1 #1015",Los Padres Ntl Fores,SANTA BARBARA,CA,26.5,TOWER,35.04994444,-120.0409722
5348,Verizon,(Arroyo Grande) 2.3 MILES NORTH OF HWY. 101 & LOS BERROS ROAD,ARROYO GRANDE,SAN LUIS OBISPO,CA,28.7,TOWER,35.10691667,-120.5168333
2655,Verizon,DONNER SKI RANCH,TRUCKEE,NEVADA,CA,35.6,TOWER,39.32127778,-120.3363056
2659,Verizon,(Higgins Corner) 22591 WILD CANARY ROAD,GRASS VALLEY,NEVADA,CA,36,TOWER,39.051,-121.0888333
5651,AT&T,8597 Glacier Point Road (9818),Yosemite Ntl Park,MARIPOSA,CA,16.5,MTOWER,37.72702778,-119.5816111
5648,AT&T,10766 Argonaut Lane (47578),Jackson,AMADOR,CA,21.3,MTOWER,38.36505556,-120.7880833
5641,AT&T,Mt. Elizabeth Look Out Station   (9815),Twain Harte,TUOLUMNE,CA,49.7,LTOWER,38.06238889,-120.2464444
5636,AT&T,BEAR VALLEY SKI RESORT (9831),BEAR VALLEY,ALPINE,CA,23.5,LTOWER,38.48638889,-120.0525833
5632,AT&T,8597 Glacier Point Road (9818),Yosemite Ntl Park,MARIPOSA,CA,16.5,MTOWER,37.72702778,-119.5816111
5629,AT&T,10766 Argonaut Lane (47578),Jackson,AMADOR,CA,21.3,MTOWER,38.36505556,-120.7880833
5622,AT&T,Mt. Elizabeth Look Out Station   (9815),Twain Harte,TUOLUMNE,CA,49.7,LTOWER,38.06238889,-120.2464444
5617,AT&T,BEAR VALLEY SKI RESORT (9831),BEAR VALLEY,ALPINE,CA,23.5,LTOWER,38.48638889,-120.0525833
28866,Verizon,Top of Black Mountain,Fresno,FRESNO,CA,45.7,TOWER,37.01266667,-119.4518611
28867,Verizon,KOKANEE LN,SHAVER LAKE,FRESNO,CA,82,TOWER,37.09772222,-119.31875
28868,Verizon,"1.65 M NE OF HWY 168; .9 MILES N OF BIG CREEK RD, SUNSET POINT",BIG CREEK,FRESNO,CA,45.7,TOWER,37.21822222,-119.2385833
28869,Verizon,TOP OF BEAR MOUNTAIN HWY 180 & 63,SANGER,FRESNO,CA,51.8,TOWER,36.74633333,-119.2801111
28948,Verizon,2.5 MILES E OF US-101 1.5 MILES NE OF,MCKINLEYVILLE,HUMBOLDT,CA,79.2,TOWER,40.96097222,-124.0697778
28949,Verizon,Atop Sheepy Ridge 5 miles West of,Tulelake,SISKIYOU,CA,30.5,TOWER,41.98322222,-121.5833056
28950,Verizon,11000 GUYS GULCH ROAD,YREKA,SISKIYOU,CA,33.5,TOWER,41.60986111,-122.6259167
28951,Verizon,0.5 MI E OF US-101 6.0 MILES NNE OF,CRESCENT CITY,DEL NORTE,CA,44.2,TOWER,41.84316667,-124.1331389
